"CCG Comments","CMU","FY","Last Stage Reached","Project Assessed","Project ID","Project Name","Vertical","Approval Date","Approval Step","CO Team Lead","Could count for more adaptation","Could count for more mitigation","Country","FY Probability","GP","Lending Instrument","Potential (Y/N)","Practice Manager Name","Region","Requesting Cost Center Code","Responsible Cost Center Code","Responsible Cost Center Name","Team Lead Name","Project compliant with CDRS requirement?","CI: Climate indicator included?","CI: Name of Climate Indicator","CI: Project compliant with CI requirement?","GHG: Applicable to operation","GHG: GHG lifetime","GHG: Gross Emissions  (tCO2e, lifetime)","GHG: Net Emissions (annual average, tCO2e/year)","GHG: Net Emissions (economic lifetime, tCO2e)","GHG: Status of data","% (Climate Co-Benefits Over Total IDA/IBRD Commitment)","Net IDA/IBRD Adaptation ($M)","Net IDA/IBRD Mitigation ($M)","Total IDA/IBRD Climate Co-Benefits ($M)","% (IBRD Climate Co-Benefits Over Total IBRD Commitment)","% (IDA Climate Co-Benefits Over Total IDA Commitment)","Net IBRD Adaptation ($M)","IBRD Climate Co-Benefits ($M)","Net IBRD Mitigation ($M)","Net IDA Adaptation ($M)","IDA Climate Co-Benefits ($M)","Net IDA Mitigation ($M)","IBRD Commitment ($M)","IDA Commitment ($M)","Total IDA/IBRD Commitment ($M)","Gross IDA/IBRD Adaptation ($M)","Gross IDA/IBRD Mitigation ($M)","Dual Benefit Finance ($M)"
NA,"ECCEE-ECA","FY17","Bank Approved","Assessed","P149555","Second Development Policy Operation","Prosperity","2016-12-16","A","000229300 | Ruslan Piontkivsky ~",0,0,"Moldova","Firm","Macro Economics and Fiscal Management","DPO","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Ruslan Piontkivsky","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.089",4.09,0,4.09,"9.156","8.988",2.472177778,2.472177778,0,1.617822222,1.617822222,0,27,18,45,NA,NA,NA
NA,"ECCEE-ECA","FY17","Bank Approved","Assessed","P156766","Access to Long Term Finance","Prosperity","2017-05-02","A","000404343 | Johanna Jaeger ~ 000215412 | Yevhen Hrebeniuk",0,0,"Ukraine","Firm","Finance and Markets","Investment","No","Mario Guadamillas","ECA","ECCEE","EECF2","Prosperity-ECA-FCI Finance-2","Johanna Jaeger","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,150,0,150,NA,NA,NA
NA,"ECCEE-ECA","FY16","","Assessed","P127734","Tax Administration Modernization Project","Prosperity","2016-06-06","A","000267198 | Iryna Shcherbyna-Taferner ~ 000196166 | May Olalia",0,0,"Moldova","","Governance","Investment","No","Adrian Fozzard","ECA","ECCEE","EECG1","Prosperity-ECA-Inst-FM & PS-1","Iryna Shcherbyna-Taferner","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","0.000",0,0,0,0,0,0,12.58,7.42,20,NA,NA,NA
NA,"ECCEE-ECA","FY16","","Assessed","P146997","BELARUS PUBLIC FINANCIAL MANAGEMENT MODERNIZATION PROJECT","Prosperity","2016-03-28","A","000317039 | Dmitri Gourfinkel ~ 000154267 | Elena Nikulina ~ 000267198 | Iryna Shcherbyna-Taferner ~",0,0,"Belarus","","Governance","Investment","No","Adrian Fozzard","ECA","ECCEE","EECG1","Prosperity-ECA-Inst-FM & PS-1","Dmitri Gourfinkel","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,10,0,10,NA,NA,NA
NA,"ECCEE-ECA","FY16","","Assessed","P151479","DPL 2","Prosperity","2015-08-25","A","000154302 | Faruk Khan ~",0,0,"Ukraine","","Macro Economics and Fiscal Management","DPO","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Faruk Khan","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,500,0,500,NA,NA,NA
NA,"ECCEE-ECA","FY16","","Assessed","P151941","SECOND PROGRAMMATIC FINANCIAL SECTOR DEVELOPMENT POLICY LOAN","Prosperity","2015-09-15","A","000275385 | Rinku Chandra ~",0,0,"Ukraine","","Finance and Markets","DPO","No","Mario Guadamillas","ECA","ECCEE","EECF2","Prosperity-ECA-FCI Finance-2","Rinku Chandra","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,500,0,500,NA,NA,NA
NA,"ECCEE-ECA","FY15","","Assessed","P144103","Second Competitiveness Enhancement Proj","Prosperity",NA,"A","000251370 | Tarik Sahovic ~ 000463655 | Natalie Nicolaou",0,0,"Moldova","","Trade and Competitiveness","Investment","No","Mario Guadamillas","ECA","ECCEE","EECF2","Prosperity-ECA-FCI Finance-2","Tarik Sahovic","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","0.000",0,0,0,0,0,0,30,15,45,NA,NA,NA
NA,"ECCEE-ECA","FY15","","Assessed","P150677","Programmatic Financial Sector DPL 1","Prosperity",NA,"A","000177480 | Alexander Pankov ~",0,0,"Ukraine","","Finance and Markets","DPO","No","Aurora Ferrari","ECA","ECCEE","GFCDR-HIS","HIS-Fin, Comp & Innov - GP","Alexander Pankov","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,500,0,500,NA,NA,NA
NA,"ECCEE-ECA","FY14","","Assessed","P143283","Development Policy Operation","Prosperity",NA,"A","000229300 | Ruslan Piontkivsky ~",0,0,"Moldova","","Macro Economics and Fiscal Management","DPO","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Ruslan Piontkivsky","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","0.000",0,0,0,0,0,0,9,21,30,NA,NA,NA
NA,"ECCEE-ECA","FY14","","Assessed","P150313","DPL 1","Prosperity",NA,"A","000262816 | Sebastian Eckardt ~",0,0,"Ukraine","","Macro Economics and Fiscal Management","DPO","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Sebastian Eckardt","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,750,0,750,NA,NA,NA
NA,"ECCEE-ECA","FY13","","Assessed","P122226","COMPETITIVENESS DPO","Prosperity",NA,"A","000229300 | Ruslan Piontkivsky ~",0,0,"Moldova","","Macro Economics and Fiscal Management","DPO","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Ruslan Piontkivsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"  NA","0.000",0,0,0,0,0,0,0,30,30,NA,NA,NA
NA,"ECCEE-ECA","FY13","","Assessed","P131234","AF DEVSTAT","Prosperity",NA,"A","000095718 | Svitlana Budagovska ~",0,0,"Ukraine","","Poverty and Equity","Investment","No","Carolina Sanchez-Paramo","ECA","ECCEE","EPVDR","Prosperity-POV & Equity GD","Svitlana Budagovska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,10,0,10,NA,NA,NA
NA,"ECCEE-ECA","FY12","","Assessed","P109649","UA Export Devt II AF","Prosperity",NA,"A","000200656 | Marius Vismantas ~",0,0,"Ukraine","","Finance and Markets","Investment","No","Aurora Ferrari","ECA","ECCEE","GFCDR-HIS","HIS-Fin, Comp & Innov - GP","Marius Vismantas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,150,0,150,NA,NA,NA
NA,"ECCEE-ECA","FY21","Bank Approved","Assessed","P175927","Ukraine Access to Long Term Finance COVID-19 Additional Financing","Prosperity","2021-05-28","A","000236631 | Vahe Vardanyan ~ 000215412 | Yevhen Hrebeniuk",0,0,"Ukraine","Firm","Finance Competitiveness and Innovation","IPF","No","Mario Guadamillas","ECA","ECCEE","EECF2","Prosperity-ECA-FCI Finance-2","Vahe Vardanyan","Yes","No",NA,"N/A",NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,100,0,100,NA,NA,NA
NA,"ECCEE-ECA","FY22","Bank Approved","Assessed","P175640","Moldova Emergency Response, Resilience, and Competitiveness DPO","Prosperity","2022-06-02","A","000200089 | Stefano Curto ~ 000529083 | Natasha Rovo",0,0,"Moldova","Firm","Macroeconomics Trade and Investment","DPF","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Stefano Curto","Yes","Yes","Megawatt of renewable energy capacity auctioned.","N/A",NA,NA,NA,NA,NA,NA,"12.500",0,18.75,18.75,"12.500","12.500",0,5.375,5.375,0,13.375,13.375,43,107,150,NA,NA,NA
NA,"ECCEE-ECA","FY22","Bank Approved","Assessed","P177895","MSME Competitiveness Project","Prosperity","2022-06-27","A","000407290 | Graciela Miralles Murciego ~ 000491603 | Syed Mehdi Hassan ~ 000181818 | Douglas Zhihua Zeng ~",0,0,"Moldova","Firm","Finance Competitiveness and Innovation","IPF","No","Mario Guadamillas","ECA","ECCEE","EECF2","Prosperity-ECA-FCI Finance-2","Graciela Miralles Murciego","Yes","Yes","Dialogues/roundtables (face-to-face, virtual) for PFIs and National Bank of Moldova regarding climate change to encourage climate-smart businesses (Number)","N/A",NA,NA,NA,NA,NA,NA,"1.460",0.11,0.62,0.73,"1.460","1.460",0.04092,0.27156,0.23064,0.06908,0.45844,0.38936,18.6,31.4,50,NA,NA,NA
NA,"ECCEE-ECA","FY22","Bank Approved","Assessed","P177931","Second Economic Recovery Development Policy Loan","Prosperity","2021-12-17","A","000112513 | Karlis Smits ~ 000363134 | Tehmina S. Khan",0,0,"Ukraine","Firm","Macroeconomics Trade and Investment","DPF","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Karlis Smits","Yes","Yes","Number of voyages by ships (including cargo) on Dnipro River increases by about 20 percent","Yes",NA,NA,NA,NA,NA,NA,"20.000",0,69.9,69.9,"20.000","  NA",0,69.9,69.9,0,0,0,349.5,0,349.5,NA,NA,NA
NA,"ECCEE-ECA","FY22","Bank Approved","Assessed","P178794","Financing of Recovery from Economic Emergency Ukraine Supplemental Development Policy Loan","Prosperity","2022-03-07","A","000112513 | Karlis Smits ~ 000363134 | Tehmina S. Khan",0,0,"Ukraine","Firm","Macroeconomics Trade and Investment","DPF","No","Emilia Skrok","ECA","ECCEE","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Karlis Smits","Yes","Yes","Number of voyages by ships (including cargo) on Dnipro River increases by about 20 percent","Yes",NA,NA,NA,NA,NA,NA,"20.004",0,97.87199595,97.87199595,"20.004","  NA",0,97.87199595,97.87199595,0,0,0,489.25,0,489.25,NA,NA,NA
NA,"ECCEE-ECA","FY22","Bank Approved","Assessed","P178946","Public Expenditures for Administrative Capacity Endurance (PEACE) in Ukraine","Prosperity","2022-06-07","A","000245558 | Klaus Decker ~ 000457723 | Izzah Akram Malik ~ 000267198 | Iryna Shcherbyna-Taferner ~",0,0,"Ukraine","Firm","Governance","IPF","No","Adrian Fozzard","ECA","ECCEE","EECG1","Prosperity-ECA-Inst-FM & PS-1","Klaus Decker","Yes","No",NA,"N/A",NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","0.000",0,0,0,0,0,0,492,1000,1492,NA,NA,NA
NA,"ECCEU-ECA","FY20","Bank Approved","Assessed","P173998","Earthquake Recovery and Public Health Preparedness Project","Infrastructure","2020-06-26","A","000382122 | Zuzana Stanton-Geddes ~ 000377902 | Salih Bugra Erdurmus ~ 000344612 | Sema Safir Sumer ~",0,0,"Croatia","Firm","Urban Resilience and Land","Investment","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Zuzana Stanton-Geddes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.690",22.69,22.69,45.38,"22.690","  NA",22.69,45.38,22.69,0,0,0,200,0,200,NA,NA,NA
NA,"ECCEU-ECA","FY17","Bank Approved","Assessed","P155842","Modernization and restructuring of roads","Infrastructure","2017-04-28","A","000320637 | Muhammad Zulfiqar Ahmed ~ 000379174 | Fiona Collin ~ 000473648 | Ioannis Dimitropoulos ~",0,0,"Croatia","Firm","Transport","Investment","No","Shomik Raj Mehndiratta","ECA","ECCEU","IECTR","Infrastructure - ECA Transport","Muhammad Zulfiqar Ahmed","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,23.32,0,23.32,NA,NA,NA
NA,"ECCEU-ECA","FY17","Bank Approved","Assessed","P163833","Modernization and Restructuring of the r","Infrastructure","2017-04-28","A","000179891 | Jean-Francois Marteau ~",0,0,"Croatia","Firm","Transport","Investment","No","Shomik Raj Mehndiratta","ECA","ECCEU","IECTR","Infrastructure - ECA Transport","Jean-Francois Marteau","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,370.7,0,370.7,NA,NA,NA
NA,"ECCEU-ECA","FY15","","Assessed","P147499","Croatia Railway","Infrastructure",NA,"A","000509921 | Victor A Aragones ~ 000336852 | Svetlana Vukanovic",0,0,"Croatia","","Transport and Digital Development","Investment","No","Shomik Raj Mehndiratta","ECA","ECCEU","IECTR","Infrastructure - ECA Transport","Victor A Aragones","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,183.4,0,183.4,NA,NA,NA
NA,"ECCEU-ECA","FY12","","Assessed","P118260","AF-TRADE & TRANSPORT INTEGRATION","Infrastructure",NA,"A","000253071 | Stjepan Gabric ~",0,0,"Croatia","","Transport and Digital Development","Investment","No","Shomik Raj Mehndiratta","ECA","ECCEU","IECTR","Infrastructure - ECA Transport","Stjepan Gabric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,66.92,0,66.92,NA,NA,NA
NA,"ECCEU-ECA","FY11","","Assessed","P115426","ENERGY EFFICIENCY DPL","Infrastructure",NA,"A","000252182 | Claudia Ines Vasquez Suarez ~",0,0,"Poland","","Energy and Extractives","DPO","No","","ECA","ECCEU","IEEDR","Infrastructure - Dir.Glbl Energy","Claudia Ines Vasquez Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.000",0,1114.5,1114.5,"100.000","  NA",0,1114.5,1114.5,0,0,0,1114.5,0,1114.5,NA,NA,NA
NA,"ECCEU-ECA","FY21","Bank Approved","Assessed","P175308","Romania Safer, Inclusive and Sustainable Schools","Infrastructure","2021-04-29","A","000327932 | Guillermo A. Siercke ~ 000337392 | Marcel Ionescu-Heroiu ~ 000395738 | Alina Sava ~",0,0,"Romania","Firm","Urban Resilience and Land","IPF","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Guillermo A. Siercke","Yes","Yes","Projected lifetime energy savings","Yes",NA,NA,NA,NA,NA,NA,"52.821",31.91,32.04,63.95,"52.821","  NA",31.91,63.95,32.04,0,0,0,121.07,0,121.07,NA,NA,NA
NA,"ECCEU-ECA","FY22","Bank Approved","Assessed","P170131","Clean Air Through Greening Residential Heating Program","Infrastructure","2021-12-08","A","000332046 | Ferhat Esen ~ 000304914 | Reena Badiani-Magnusson ~ 000613970 | Piotr Wojciech Charewicz ~",0,0,"Poland","Firm","Energy and Extractives","PforR","No","Stephanie Gil","ECA","ECCEU","IECEE","Infrastructure - ECA Energy","Ferhat Esen","Yes","Yes","Projected energy or fuel savings (CRI, Mega Joules (MJ))","Yes",NA,NA,NA,NA,NA,NA,"79.743",0,232.29,232.29,"79.743","  NA",0,232.29,232.29,0,0,0,291.3,0,291.3,NA,NA,NA
NA,"ECCEU-ECA","FY20","Bank Approved","Assessed","P169927","Romania Health Program for Results","People","2019-09-17","A","000318274 | Ana Mercado ~ 000549342 | Adina-Maria Voda",0,0,"Romania","Firm","Health Nutrition and Population","PforR","No","Rekha Menon","ECA","ECCEU","HECHN","People - HNP ECA","Ana Mercado","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.403",28.75,12.5,41.25,"7.403","  NA",28.75,41.25,12.5,0,0,0,557.2,0,557.2,NA,NA,NA
NA,"ECCEU-ECA","FY15","","Assessed","P145171","SOCIAL PROTECTION SYSTEM MODERNIZATION","People",NA,"A","000206657 | Ivan Drabek ~ 000175391 | Zoran Anusic",0,0,"Croatia","","Social Protection and Jobs","Investment","No","Paolo Belli","ECA","ECCEU","HECSP","People - SPT & Labor ECA","Ivan Drabek","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,95.55,0,95.55,NA,NA,NA
NA,"ECCEU-ECA","FY15","","Assessed","P148585","Romania Secondary Education Project","People",NA,"A","000395738 | Alina Sava ~",0,0,"Romania","","Education","Investment","No","Rita Almeida","ECA","ECCEU","HECED","People - Education ECA","Alina Sava","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,243.1,0,243.1,NA,NA,NA
NA,"ECCEU-ECA","FY14","","Assessed","P144871","Health Sector Reform Project","People",NA,"A","000348035 | Huihui Wang ~ 000251446 | Baktybek Zhumadil",0,0,"Croatia","","Health Nutrition and Population","PforR","No","Rekha Menon","ECA","ECCEU","HECHN","People - HNP ECA","Huihui Wang","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,103.5,0,103.5,NA,NA,NA
NA,"ECCEU-ECA","FY14","","Assessed","P145174","Health Sector Reform","People",NA,"A","000318274 | Ana Mercado ~ 000549342 | Adina-Maria Voda",0,0,"Romania","","Health Nutrition and Population","Investment","No","Rekha Menon","ECA","ECCEU","HECHN","People - HNP ECA","Ana Mercado","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,338.8,0,338.8,NA,NA,NA
NA,"ECCEU-ECA","FY11","","Assessed","P121673","Soc. Asst. System Mod.-Results","People",NA,"A","000094837 | Manuel Salazar ~",0,0,"Romania","","Social Protection and Jobs","Investment","No","Paolo Belli","ECA","ECCEU","HECSP","People - SPT & Labor ECA","Manuel Salazar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,710.4,0,710.4,NA,NA,NA
NA,"ECCEU-ECA","FY11","","Assessed","P121796","2nd Safey Net and Social Sector Reform","People",NA,"A","000205804 | Emily Sinnott ~",0,0,"","","Social Protection and Jobs","DPO","No","","ECA","ECCEU","GSJD1-HIS","HIS-Director","Emily Sinnott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,142.08,0,142.08,NA,NA,NA
NA,"ECCEU-ECA","FY21","Bank Approved","Assessed","P175632","Additional Financing to Romania Health Sector Reform Project","People","2021-06-04","A","000351270 | Dorothee Chen ~ 000242343 | Carlos Marcelo Bortman",0,0,"Romania","Firm","Health Nutrition and Population","IPF","No","Rekha Menon","ECA","ECCEU","HECHN","People - HNP ECA","Dorothee Chen","Yes","No",NA,"N/A",NA,NA,NA,NA,NA,NA,"8.848",0,15.5727,15.5727,"8.848","  NA",0,15.5727,15.5727,0,0,0,176.002628,0,176.002628,NA,NA,NA
NA,"ECCEU-ECA","FY22","Bank Approved","Assessed","P170178","Croatia: Towards Sustainable, Equitable and Efficient Education Project","People","2021-11-30","A","000446513 | Ciro Avitabile ~",0,0,"Croatia","Firm","Education","IPF","No","Rita Almeida","ECA","ECCEU","HECED","People - Education ECA","Ciro Avitabile","Yes","No",NA,"N/A",NA,NA,NA,NA,NA,NA,"12.872",1.86,1.86,3.72,"12.872","  NA",1.86,3.72,1.86,0,0,0,28.9,0,28.9,NA,NA,NA
NA,"ECCEU-ECA","FY18","Begin Negotiation","Assessed","P166303","Disaster Risk Management Development Policy Loan with a Catastrophe Deferred Drawdown Option","Planet","2018-06-26","A","000432954 | Alanna Leigh Simpson ~ 000350855 | Tafadzwa Irvine Dube",0,0,"Romania","Firm","Social Urban Rural and Resilience","DPO","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Alanna Leigh Simpson","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.001",369.8,0,369.8,"75.001","  NA",369.8,369.8,0,0,0,0,493.06,0,493.06,NA,NA,NA
NA,"ECCEU-ECA","FY19","Bank Approved","Assessed","P166302","Strengthening Disaster Risk Management Project","Planet","2018-07-24","A","000327932 | Guillermo A. Siercke ~ 000447093 | Alexandra Calin ~ 000337392 | Marcel Ionescu-Heroiu ~",0,0,"Romania","Firm","Social Urban Rural and Resilience","Investment","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Guillermo A. Siercke","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.606",16.44,18.4,34.84,"57.606","  NA",16.44,34.84,18.4,0,0,0,60.48,0,60.48,NA,NA,NA
NA,"ECCEU-ECA","FY19","Bank Approved","Assessed","P166324","Integrated Land Administration System - Additional Financing","Planet","2018-08-01","A","000293126 | Camille Bourguignon ~",0,0,"Croatia","Firm","Social Urban Rural and Resilience","Investment","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Camille Bourguignon","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,24.07,0,24.07,NA,NA,NA
NA,"ECCEU-ECA","FY19","Bank Approved","Assessed","P168119","Improving Resilience and Emergency Response Project","Planet","2019-05-29","A","000521771 | Tengiz Gogotishvili ~ 000347032 | Tuo Shi",0,0,"Romania","Firm","Social Urban Rural and Resilience","Investment","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Tengiz Gogotishvili","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58.018",20.87,12.2,33.07,"58.018","  NA",20.87,33.07,12.2,0,0,0,57,0,57,NA,NA,NA
NA,"ECCEU-ECA","FY19","Bank Approved","Assessed","P168120","Strengthening Preparedness and Critical Emergency Infrastructure Project","Planet","2019-05-29","A","000521771 | Tengiz Gogotishvili ~ 000347032 | Tuo Shi",0,0,"Romania","Firm","Social Urban Rural and Resilience","Investment","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Tengiz Gogotishvili","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.390",16.57,9.6,26.17,"57.390","  NA",16.57,26.17,9.6,0,0,0,45.6,0,45.6,NA,NA,NA
NA,"ECCEU-ECA","FY16","","Assessed","P147460","ODRA-VISTULA FLOOD MANAGEMENT PROJECT","Planet","2015-07-23","A","000148074 | Mahwash Wasiq ~ 000367120 | Toma Alexandrov Yanakiev",0,0,"Poland","","Water","Investment","No","Winston Yu","ECA","ECCEU","SCAWA","Water Europe and Central Asia","Mahwash Wasiq","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.470",83.015388,0,83.015388,"16.470","  NA",83.015388,83.015388,0,0,0,0,504.04,0,504.04,NA,NA,NA
NA,"ECCEU-ECA","FY16","","Assessed","P155594","Integrated Nutrient Pollution Control Project - Additional F","Planet","2016-03-28","A","000200823 | Gayane Minasyan ~ 000308600 | Cesar Niculescu",0,0,"Romania","","Environment Natural Resources and the Blue Economy","Investment","No","Gayane Minasyan","ECA","ECCEU","SCAEO","ECA ESF Ops Unit","Gayane Minasyan","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.530",0,26.472667,26.472667,"50.530","  NA",0,26.472667,26.472667,0,0,0,52.39,0,52.39,NA,NA,NA
NA,"ECCEU-ECA","FY12","","Assessed","P122219","INTEGRATED LAND ADMIN SYSTEM","Planet",NA,"A","000251150 | Paul Scott Prettitore ~",0,0,"Croatia","","Social Urban Rural and Resilience","Investment","No","Peter D. Ellis","ECA","ECCEU","IECUR","Infrastructure - ECA Urban","Paul Scott Prettitore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,23.8,0,23.8,NA,NA,NA
NA,"ECCEU-ECA","FY11","","Assessed","P111205","EU NATURA 2000","Planet",NA,"A","000180125 | Vera Dugandzic ~",0,0,"Croatia","","Environment Natural Resources and the Blue Economy","Investment","No","Gayane Minasyan","ECA","ECCEU","SCAEO","ECA ESF Ops Unit","Vera Dugandzic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,28.8,0,28.8,NA,NA,NA
NA,"ECCEU-ECA","FY20","Bank Approved","Assessed","P167247","Justice for Business Project","Prosperity","2020-03-31","A","000364496 | Srdjan Svircev ~ 000234672 | Pedro Arizti ~ 000338977 | Francisco Moraes Leitao Campos ~",0,0,"Croatia","Firm","Governance","Investment","No","Fabian Seiderer","ECA","ECCEU","EECG2","Prosperity-ECA-Inst-FM & PS-2","Srdjan Svircev","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.257",6.76,6.76,13.52,"12.257","  NA",6.76,13.52,6.76,0,0,0,110.3,0,110.3,NA,NA,NA
NA,"ECCEU-ECA","FY20","Bank Approved","Assessed","P173996","Crisis Response and Recovery Development Policy Operation","Prosperity","2020-06-26","A","000365120 | Hilda Shijaku ~ 000308038 | Donato De Rosa ~ 000272765 | Emilia Skrok ~",0,0,"Croatia","Firm","Macroeconomics Trade and Investment","DPO","No","Emilia Skrok","ECA","ECCEU","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Hilda Shijaku","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.113",16.67,16.67,33.34,"11.113","  NA",16.67,33.34,16.67,0,0,0,300,0,300,NA,NA,NA
NA,"ECCEU-ECA","FY17","Bank Approved","Assessed","P149776","2nd Fiscal Effectiveness and Growth DPL","Prosperity","2016-12-15","A","000226304 | Doerte Doemeland ~ 000205509 | Catalin Pauna",0,0,"Romania","Firm","Macro Economics and Fiscal Management","DPO","No","Emilia Skrok","ECA","ECCEU","EECM2","Prosperity-ECA-Econ Policy-Mac-2","Doerte Doemeland","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",0,50.2425,50.2425,"9.000","  NA",0,50.2425,50.2425,0,0,0,558.27,0,558.27,NA,NA,NA
NA,"ECCEU-ECA","FY17","Bank Approved","Assessed","P160751","Justice Services Improvement Project","Prosperity","2017-01-31","A","000443882 | Holly Burduja ~ 000267727 | Fanny Weiner",0,0,"Romania","Firm","Governance","Investment","No","Fabian Seiderer","ECA","ECCEU","EECG2","Prosperity-ECA-Inst-FM & PS-2","Holly Burduja","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000",0,0,0,"0.000","  NA",0,0,0,0,0,0,66.99,0,66.99,NA,NA,NA
